mmsi,gear,flag,length,tonnage,engine_power,year,departure_port,departure_date,departure_timestamp,arrival_port,arrival_timestamp,time_at_sea_hours,fishing_hours,distance_traveled_km,mean_daily_fishing_hours,fraction_suspicious_econ,encounters_transshipment,encounters_bunker,encounters_fishing,coverage_gaps,fishing_foreign_eez,fishing_high_seas,fishing_ntz,suspicious_econ,suspicious_fishing_hours,suspicious_time_at_sea_hours,suspicious_distance_traveled_km,suspicious_mean_daily_fishing_hours,suspicious_encounters_transshipment,suspicious_encounters_bunker,suspicious_encounters_fishing,suspicious_coverage_gaps,risk_score
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-16,2016-08-16T11:58:19Z,"BAN TALAT YAI,THA",2016-08-16T12:45:17Z,1.3030555555555554,0,0,1.3030555555555554,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-19,2016-08-19T07:50:14Z,"PHUKET,THA",2016-08-19T08:52:22Z,2.899722222222222,0,5.941266821223524,2.8997222222222225,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-04-08,2016-04-08T10:00:22Z,"PHUKET,THA",2016-04-14T16:14:07Z,1.6588888888888889,0,17.04561668240057,1.6588888888888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-16,2016-08-16T04:49:13Z,"BAN TALAT YAI,THA",2016-08-16T07:01:32Z,4.155555555555556,2.8811111111111107,0,4.155555555555556,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"3050f1ff,THA",2016-09-11,2016-09-11T08:38:26Z,"3050f1ff,THA",2016-09-11T10:02:37Z,2.2991666666666664,1.7916666666666665,0,2.2991666666666664,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-15,2016-08-15T08:18:27Z,"BAN TALAT YAI,THA",2016-08-15T09:04:15Z,1.6594444444444445,1.6594444444444445,0,1.6594444444444445,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-12,2016-08-12T02:38:00Z,"BAN TALAT YAI,THA",2016-08-12T03:34:47Z,1.2077777777777778,1.2077777777777778,0,1.2077777777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-17,2016-08-17T05:47:40Z,"BAN TALAT YAI,THA",2016-08-17T06:18:23Z,1.8361111111111112,0,0,1.8361111111111112,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-08-12,2016-08-12T16:34:48Z,"PHUKET,THA",2016-08-12T18:25:49Z,3.4497222222222215,3.4497222222222215,0,3.4497222222222215,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-06-30,2016-06-30T14:03:39Z,"PHUKET,THA",2016-06-30T14:41:52Z,0.6369444444444445,0,6.451682888556766,0.6369444444444445,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-15,2016-08-15T13:05:43Z,"BAN TALAT YAI,THA",2016-08-15T15:16:18Z,3.8366666666666664,3.8366666666666664,0,3.8366666666666664,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"3050f1ff,THA",2016-09-07,2016-09-07T14:05:56Z,"3050f1ff,THA",2016-09-07T14:36:54Z,0.5161111111111111,0.5161111111111111,0,0.5161111111111111,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-15,2016-08-15T10:13:42Z,"BAN TALAT YAI,THA",2016-08-15T10:46:46Z,0.8072222222222223,0.8072222222222223,0,0.8072222222222223,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-17,2016-08-17T23:51:28Z,"BAN TALAT YAI,THA",2016-08-18T01:08:43Z,2.3166666666666664,2.3166666666666664,0.001379014858069923,2.3166666666666664,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-08-12,2016-08-12T19:13:04Z,"PHUKET,THA",2016-08-12T19:46:55Z,1.0813888888888887,0,0,1.0813888888888887,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"3050f1ff,THA",2016-09-07,2016-09-07T22:55:39Z,"3050f1ff,THA",2016-09-07T23:42:42Z,1.045,1.045,0,1.045,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-17,2016-08-17T18:24:42Z,"BAN TALAT YAI,THA",2016-08-17T20:46:39Z,5.01,3.686111111111111,0,5.01,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-09-03,2016-09-03T14:31:10Z,"BAN TALAT YAI,THA",2016-09-04T01:05:32Z,20.61694444444445,19.82083333333334,0,10.308472222222228,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"3050f1ff,THA",2016-08-28,2016-08-28T11:12:45Z,"PHUKET,THA",2016-09-03T14:00:12Z,306.436111111111,290.06555555555536,3064.1843522665176,43.776587301587305,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"3050f1ff,THA",2016-09-07,2016-09-07T19:17:00Z,"3050f1ff,THA",2016-09-07T20:05:13Z,1.0780555555555555,1.0780555555555555,0,1.0780555555555555,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"3050f1ff,THA",2016-09-07,2016-09-07T12:32:35Z,"3050f1ff,THA",2016-09-07T13:03:37Z,0.5172222222222222,0,0,0.5172222222222222,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-08-23,2016-08-23T15:33:05Z,"BAN TALAT YAI,THA",2016-08-23T17:08:12Z,2.903888888888889,2.3761111111111113,0,2.903888888888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-08-12,2016-08-12T14:26:44Z,"PHUKET,THA",2016-08-12T15:43:30Z,2.0566666666666666,1.2794444444444446,0.001379014858069923,2.0566666666666666,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"3050f1ff,THA",2016-09-07,2016-09-07T04:40:31Z,"3050f1ff,THA",2016-09-07T05:41:06Z,1.5108333333333333,1.0027777777777778,0.001379014858069923,1.5108333333333333,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-05-20,2016-05-20T13:55:36Z,"PHUKET,THA",2016-05-20T14:54:36Z,1.3169444444444445,0,19.49538191461256,1.3169444444444445,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"3050f1ff,THA",2016-11-13,2016-11-13T15:00:12Z,"PHUKET,THA",2016-11-18T15:07:51Z,238.0069444444445,188.8580555555556,418.7508724961492,39.66782407407407,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-18,2016-08-18T12:24:17Z,"BAN TALAT YAI,THA",2016-08-18T12:58:56Z,0.928611111111111,0.928611111111111,0,0.928611111111111,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"3050f1ff,THA",2016-08-28,2016-08-28T08:04:51Z,"3050f1ff,THA",2016-08-28T08:37:40Z,0.5469444444444445,0,0,0.5469444444444445,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-19,2016-08-19T06:44:44Z,"BAN TALAT YAI,THA",2016-08-19T07:31:04Z,1.3477777777777775,0.5158333333333334,0,1.3477777777777775,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-08-24,2016-08-24T06:42:17Z,"3050f1ff,THA",2016-08-28T07:02:40Z,192.16972222222208,92.58083333333333,398.62831579346533,38.43394444444445,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-23,2016-08-23T23:46:53Z,"BAN TALAT YAI,THA",2016-08-24T00:17:31Z,0.7711111111111111,0,0,0.7711111111111111,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-08-12,2016-08-12T20:49:14Z,"PHUKET,THA",2016-08-14T13:43:52Z,160.01277777777776,78.29249999999999,1295.2152213685615,53.3375925925926,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"PHUKET,THA",2016-06-19,2016-06-19T12:45:02Z,"PHUKET,THA",2016-06-23T15:15:11Z,0.3913888888888889,0,0,0.3913888888888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-12,2016-08-12T06:06:09Z,"PHUKET,THA",2016-08-12T11:37:48Z,10.714444444444444,9.954999999999998,0.008274089148419539,10.714444444444444,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-16,2016-08-16T07:32:08Z,"BAN TALAT YAI,THA",2016-08-16T08:02:18Z,2.0347222222222223,0,0.001379014858069923,2.0347222222222223,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-18,2016-08-18T01:24:25Z,"BAN TALAT YAI,THA",2016-08-18T03:46:48Z,4.494166666666666,3.7238888888888884,0.0041370445742097695,4.494166666666666,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567000511,cargo,THA,21.62732848206667,9675,341.5894277253333,2016,"BAN TALAT YAI,THA",2016-08-16,2016-08-16T17:45:22Z,"BAN TALAT YAI,THA",2016-08-16T18:31:36Z,1.0322222222222224,0,0,1.0322222222222224,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567003000,set_longlines,THA,66.1033333333,1424,548.601902752,2016,"TH BKK,THA",2016-01-17,2016-01-17T05:57:26Z,"KOSICHANG,THA",2016-01-21T04:49:46Z,4.487361111111111,0,95.04385781742378,2.2436805555555557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567003000,set_longlines,THA,66.1033333333,1424,548.601902752,2016,"PHUKET,THA",2016-03-11,2016-03-11T06:43:17Z,"BANGKOK,THA",2016-03-15T20:14:43Z,60.99138888888889,0,1393.9163985641214,15.247847222222221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567003000,set_longlines,THA,66.1033333333,1424,548.601902752,2016,"PHUKET,THA",2016-03-04,2016-03-04T06:34:32Z,"PHUKET,THA",2016-03-09T00:37:07Z,3.1354166666666665,0,61.86283473695466,1.0451388888888888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567003000,set_longlines,THA,66.1033333333,1424,548.601902752,2016,"TH LCH ANCHORAGE,THA",2016-01-29,2016-01-29T10:01:51Z,"PHUKET,THA",2016-02-02T19:56:47Z,55.847361111111105,0,1192.6055028553149,13.961840277777776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567003000,set_longlines,THA,66.1033333333,1424,548.601902752,2016,"PHUKET,THA",2016-02-05,2016-02-05T00:43:01Z,"PHUKET,THA",2016-02-18T13:18:39Z,45.87569444444444,0,117.03740334213319,7.645949074074074,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
567003000,set_longlines,THA,66.1033333333,1424,548.601902752,2016,"PHUKET,THA",2016-02-24,2016-02-24T16:58:07Z,"PHUKET,THA",2016-02-26T21:07:24Z,4.130138888888888,0,75.68533954621454,2.065069444444444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567003000,set_longlines,THA,66.1033333333,1424,548.601902752,2016,"TH LCH ANCHORAGE,THA",2016-01-23,2016-01-23T03:02:55Z,"THUNG PRONG,THA",2016-01-24T05:11:35Z,25.87625,0,122.61622209542895,12.938125,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567003000,set_longlines,THA,66.1033333333,1424,548.601902752,2016,"KOSICHANG,THA",2016-01-23,2016-01-23T02:14:02Z,"TH LCH ANCHORAGE,THA",2016-01-23T02:47:06Z,0.27555555555555555,0,5.812694548598468,0.27555555555555555,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567003000,set_longlines,THA,66.1033333333,1424,548.601902752,2016,"THUNG PRONG,THA",2016-01-24,2016-01-24T05:26:44Z,"TH LCH ANCHORAGE,THA",2016-01-29T09:46:07Z,124.06375,0,78.25936188019081,20.67729166666667,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567109171,other_purse_seines,THA,24.2328890472,63.2352281435,186.92993574,2016,"SONGKHLA,THA",2016-08-23,2016-08-23T01:00:19Z,"SONGKHLA HARBOR,THA",2016-10-16T09:41:44Z,13.196527777777778,0,35.38125208783883,4.398842592592593,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567109171,other_purse_seines,THA,24.2328890472,63.2352281435,186.92993574,2016,"SONGKHLA HARBOR,THA",2016-10-16,2016-10-16T10:04:38Z,"31028ab1,THA",2016-12-17T10:07:43Z,84.85791666666667,6.005972222222223,119.47481136150371,12.122559523809525,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567109171,other_purse_seines,THA,24.2328890472,63.2352281435,186.92993574,2016,"SONGKHLA HARBOR,THA",2016-07-03,2016-07-03T02:53:48Z,"SONGKHLA,THA",2016-08-05T00:31:57Z,13.6025,0,27.14590705556467,2.2670833333333333,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1
567109171,other_purse_seines,THA,24.2328890472,63.2352281435,186.92993574,2016,"31028aad,THA",2016-12-20,2016-12-20T11:35:31Z,"31028ab1,THA",2017-01-14T08:31:54Z,32.87305555555555,0,40.461795926206555,8.218263888888888,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1
567109171,other_purse_seines,THA,24.2328890472,63.2352281435,186.92993574,2016,"31028ab1,THA",2016-12-17,2016-12-17T10:25:29Z,"31028aad,THA",2016-12-19T23:53:48Z,0.8315277777777778,0,7.086830336873908,0.8315277777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
9107711,trawlers,THA,23.4570361913,113.877327146,259.033513139,2016,"RAYONG,THA",2016-08-05,2016-08-05T13:11:12Z,"RAYONG TPI TERMINAL,THA",2016-08-08T03:34:02Z,0.8988888888888888,0,10.780126347766924,0.4494444444444444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
9107711,trawlers,THA,23.4570361913,113.877327146,259.033513139,2016,"RAYONG,THA",2016-05-15,2016-05-15T09:39:53Z,"RAYONG,THA",2016-07-08T03:37:21Z,11.352222222222222,1.4336111111111112,46.56210205689475,5.676111111111111,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
567108964,other_purse_seines,THA,25.5258274468,81.8670061252,180.814667881,2016,"SONGKHLA HARBOR,THA",2016-08-19,2016-08-19T12:09:19Z,"SONGKHLA HARBOR,THA",2016-10-17T23:29:25Z,63.688611111111086,1.2626388888888889,102.19338429729555,5.307384259259258,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1
567108964,other_purse_seines,THA,25.5258274468,81.8670061252,180.814667881,2016,"SONGKHLA,THA",2016-08-15,2016-08-15T20:51:16Z,"SONGKHLA HARBOR,THA",2016-08-16T03:07:33Z,6.075277777777779,0,13.206272750100068,3.0376388888888886,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108964,other_purse_seines,THA,25.5258274468,81.8670061252,180.814667881,2016,"SONGKHLA,THA",2016-08-14,2016-08-14T16:25:24Z,"SONGKHLA,THA",2016-08-14T23:16:08Z,6.550000000000001,3.284305555555556,15.938584962388555,6.550000000000001,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108964,other_purse_seines,THA,25.5258274468,81.8670061252,180.814667881,2016,"SONGKHLA HARBOR,THA",2016-08-17,2016-08-17T15:10:14Z,"SONGKHLA HARBOR,THA",2016-08-18T23:21:45Z,32.08347222222222,4.6634722222222225,68.26698992318079,16.041736111111113,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108964,other_purse_seines,THA,25.5258274468,81.8670061252,180.814667881,2016,"SONGKHLA HARBOR,THA",2016-10-18,2016-10-18T10:03:55Z,"SONGKHLA,THA",2016-10-22T00:21:29Z,1.2520833333333334,0,11.300205853899264,1.2520833333333334,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108964,other_purse_seines,THA,25.5258274468,81.8670061252,180.814667881,2016,"SONGKHLA,THA",2016-08-15,2016-08-15T19:22:39Z,"SONGKHLA,THA",2016-08-15T20:25:29Z,0.9734722222222221,0,3.3209195444812565,0.9734722222222221,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108964,other_purse_seines,THA,25.5258274468,81.8670061252,180.814667881,2016,"SONGKHLA,THA",2016-08-15,2016-08-15T12:22:17Z,"SONGKHLA,THA",2016-08-15T16:45:15Z,4.151805555555556,1.2256944444444446,17.443659368895297,4.151805555555556,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"BANGKOK,THA",2016-07-28,2016-07-28T04:45:15Z,"LAEM CHABANG,THA",2016-10-25T20:03:14Z,164.52069444444442,0,399.535829863059,11.751478174603177,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"SATTAHIP,THA",2016-07-22,2016-07-22T19:52:57Z,"BANGKOK,THA",2016-07-28T04:18:12Z,63.39624999999999,8.51236111111111,265.5336579642557,12.67925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"SRIRACHA,THA",2016-01-14,2016-01-14T09:40:56Z,"KO SI CHANG TERMINAL,THA",2016-01-19T03:57:49Z,51.65833333333332,11.874166666666667,200.02188985721742,10.331666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"SATTAHIP,THA",2016-03-03,2016-03-03T18:50:25Z,"THUNG PRONG,THA",2016-03-07T15:51:13Z,59.74777777777779,0,50.71138808680784,11.949555555555555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KO SI CHANG TERMINAL,THA",2016-01-11,2016-01-11T19:56:01Z,"SRIRACHA,THA",2016-01-13T15:15:19Z,13.417638888888888,4.5075,81.24701738425559,4.472546296296296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KOSICHANG,THA",2016-03-09,2016-03-09T00:39:03Z,"KOSICHANG,THA",2016-03-13T07:28:14Z,63.453611111111144,14.14375,228.9609039553842,12.690722222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"SRIRACHA,THA",2016-01-06,2016-01-06T09:08:46Z,"KO SI CHANG TERMINAL,THA",2016-01-11T04:47:13Z,51.199444444444445,20.598333333333333,132.41534219628176,10.239888888888888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KOSICHANG,THA",2016-03-24,2016-03-24T21:17:42Z,"SATTAHIP,THA",2016-07-15T22:49:48Z,8.770000000000001,4.981805555555557,46.48040153209116,2.9233333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KOSICHANG,THA",2016-02-01,2016-02-01T19:42:18Z,"KO SI CHANG TERMINAL,THA",2016-02-10T05:32:17Z,117.26000000000005,21.90791666666667,346.1199278603315,13.028888888888888,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KO SI CHANG TERMINAL,THA",2016-02-14,2016-02-14T21:54:12Z,"31028ab7,THA",2016-03-02T10:48:37Z,200.54736111111114,21.737222222222215,558.6447527373108,14.324811507936507,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KOSICHANG,THA",2016-03-16,2016-03-16T02:21:23Z,"KOSICHANG,THA",2016-03-16T04:33:56Z,1.9313888888888888,1.0831944444444446,7.51600128283635,1.9313888888888888,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"SATTAHIP,THA",2016-01-29,2016-01-29T17:07:45Z,"KOSICHANG,THA",2016-02-01T05:41:08Z,60.25305555555556,21.732916666666664,213.51961908346817,15.06326388888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KO SI CHANG TERMINAL,THA",2016-02-10,2016-02-10T20:01:55Z,"KO SI CHANG TERMINAL,THA",2016-02-11T04:49:08Z,8.503055555555557,4.53361111111111,62.70223786972659,4.251527777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KOSICHANG,THA",2016-03-17,2016-03-17T20:51:15Z,"BANGKOK,THA",2016-03-17T22:12:39Z,1.0855555555555556,0,14.742209279506959,1.0855555555555556,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KOSICHANG,THA",2016-03-14,2016-03-14T08:34:24Z,"KOSICHANG,THA",2016-03-14T08:58:33Z,0.20124999999999998,0.20124999999999998,0.9278552519839739,0.20124999999999998,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KOSICHANG,THA",2016-03-22,2016-03-22T21:14:18Z,"KOSICHANG,THA",2016-03-23T05:23:42Z,7.877777777777776,4.514722222222223,41.181527679009825,3.938888888888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KO SI CHANG TERMINAL,THA",2016-02-13,2016-02-13T21:01:10Z,"KO SI CHANG TERMINAL,THA",2016-02-14T06:33:29Z,9.273055555555555,4.819444444444444,64.35059028531904,4.636527777777777,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"BANGKOK,THA",2016-03-18,2016-03-18T03:56:01Z,"KOSICHANG,THA",2016-03-18T05:53:15Z,1.4052777777777778,0.3,10.249963447978825,1.4052777777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"THUNG PRONG,THA",2016-03-07,2016-03-07T19:47:10Z,"KOSICHANG,THA",2016-03-08T05:13:36Z,8.629583333333333,2.937222222222222,42.98635225623394,4.314791666666666,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KO SI CHANG TERMINAL,THA",2016-01-22,2016-01-22T20:39:29Z,"KO SI CHANG TERMINAL,THA",2016-01-23T05:56:56Z,8.874027777777776,4.18125,57.46975588798145,4.437013888888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KOSICHANG,THA",2016-03-08,2016-03-08T06:04:03Z,"KOSICHANG,THA",2016-03-08T08:20:34Z,2.0058333333333334,1.7313888888888889,5.021142551101802,2.0058333333333334,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2016,"KOSICHANG,THA",2016-03-15,2016-03-15T22:27:25Z,"KOSICHANG,THA",2016-03-15T23:00:21Z,0.27444444444444444,0.27444444444444444,1.5942613501685354,0.27444444444444444,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
